,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,IN_TREINEIRO,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q005,Q006,Q025,Q026,Q027,Q028,Q046,Q047
142,2210607,São Raimundo Nonato,22,PI,17,F,0.0,3,1,2,0,2,0,1,1,1,1,479.2,592.0,623.8,443.8,1,1.0,520.0,A,A,2,B,A,A,Z,F,B,A
143,2111409,São Luís Gonzaga do Maranhão,21,MA,22,M,0.0,3,1,1,4,1,0,1,1,1,1,419.1,476.0,415.2,374.8,1,1.0,400.0,B,D,7,B,A,B,G,E,A,A
144,4305108,Caxias do Sul,43,RS,19,F,0.0,1,1,1,2,1,0,1,1,1,1,619.3,637.4,571.5,700.9,1,1.0,840.0,F,E,5,N,B,A,Z,F,A,B
145,2304400,Fortaleza,23,CE,21,M,0.0,1,1,2,0,2,0,1,1,1,1,405.7,550.7,540.2,500.7,1,1.0,380.0,C,C,6,B,B,C,F,A,B,A
146,2607901,Jaboatão dos Guararapes,26,PE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,456.6,502.4,553.1,375.6,1,1.0,560.0,C,C,5,B,A,A,Z,F,B,A
147,3547809,Santo André,35,SP,17,M,0.0,3,1,2,0,3,0,1,1,1,1,613.1,682.0,614.2,769.8,0,1.0,780.0,F,F,4,G,B,A,Z,F,B,E
148,2707701,Rio Largo,27,AL,19,M,0.0,3,1,2,0,2,0,1,1,1,1,491.4,381.4,430.0,420.8,0,1.0,460.0,C,E,5,C,B,A,Z,F,B,A
149,1501402,Belém,15,PA,25,F,0.0,2,1,1,8,1,0,1,1,1,1,407.8,511.3,502.9,517.3,1,1.0,560.0,E,E,3,D,B,C,F,B,A,A
150,2304400,Fortaleza,23,CE,19,M,0.0,4,1,2,0,2,0,1,1,1,1,396.8,512.3,540.0,400.0,1,1.0,360.0,H,F,3,B,B,A,Z,F,C,A
151,3157807,Santa Luzia,31,MG,42,F,1.0,2,1,1,10,1,0,1,1,1,1,401.3,503.2,563.1,341.0,1,1.0,560.0,H,H,4,F,B,B,C,E,A,A
152,2304400,Fortaleza,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,573.8,613.7,607.2,631.1,0,1.0,800.0,B,F,4,D,B,A,Z,F,B,A
153,1506807,Santarém,15,PA,28,F,0.0,3,1,1,10,1,0,1,1,1,1,571.2,593.9,558.4,601.5,0,1.0,580.0,A,D,4,B,A,C,F,E,A,A
154,3518800,Guarulhos,35,SP,20,M,0.0,1,1,1,3,1,0,1,1,1,1,446.2,497.6,420.3,545.5,0,1.0,720.0,D,E,4,E,B,B,A,D,A,E
155,5300108,Brasília,53,DF,17,M,0.0,0,1,2,0,3,0,1,1,1,1,519.8,566.3,445.7,539.7,1,1.0,640.0,D,D,3,E,A,A,Z,F,B,B
156,3157807,Santa Luzia,31,MG,18,M,0.0,1,1,2,0,2,0,1,1,1,1,539.1,530.1,550.5,485.2,0,1.0,500.0,D,D,4,D,B,A,Z,F,B,A
157,3530706,Mogi Guaçu,35,SP,20,M,0.0,1,1,1,3,1,0,1,1,1,1,543.2,657.4,640.1,570.8,0,1.0,740.0,B,D,3,D,B,B,B,A,A,A
158,4118204,Paranaguá,41,PR,28,F,2.0,1,1,1,10,1,0,1,1,1,1,525.0,437.6,505.1,400.1,1,1.0,400.0,E,D,4,D,B,B,D,E,A,A
159,2603454,Camaragibe,26,PE,17,M,0.0,3,1,2,0,2,0,1,1,1,1,516.2,587.4,518.3,381.3,0,1.0,560.0,E,E,2,B,B,A,Z,F,B,A
160,2304400,Fortaleza,23,CE,19,M,0.0,3,2,3,0,1,0,1,1,1,1,494.7,408.7,533.9,348.1,0,1.0,520.0,H,H,2,C,B,A,Z,F,D,C
161,3171303,Viçosa,31,MG,18,M,0.0,3,1,2,0,2,0,1,1,1,1,670.6,614.3,674.9,793.0,0,1.0,800.0,G,F,3,N,B,A,Z,F,B,A
162,3550308,São Paulo,35,SP,17,F,0.0,3,1,2,0,3,0,1,1,1,1,542.3,573.6,572.7,509.3,0,1.0,680.0,C,G,4,H,B,A,Z,F,B,D
163,2303105,Cariré,23,CE,15,F,0.0,3,1,3,0,1,1,1,1,1,1,387.0,492.4,570.4,547.7,1,1.0,560.0,E,E,5,B,B,A,Z,F,C,A
164,3162450,São João das Missões,31,MG,17,M,0.0,5,1,3,0,1,1,1,1,1,1,439.5,475.0,502.9,533.5,1,1.0,560.0,C,B,4,B,A,A,Z,F,C,A
165,4305116,Centenário,43,RS,18,F,0.0,1,1,1,1,1,0,1,1,1,1,374.1,395.5,450.0,409.6,1,1.0,360.0,E,E,5,C,A,C,E,B,A,A
166,2704104,Lagoa da Canoa,27,AL,17,F,0.0,3,2,2,0,2,0,1,1,1,1,417.7,529.7,496.0,421.9,1,1.0,520.0,F,E,3,E,B,A,Z,F,B,B
167,2613602,São José do Egito,26,PE,16,F,0.0,3,1,3,0,1,1,1,1,1,1,460.3,500.5,480.9,412.7,0,1.0,560.0,C,E,4,C,A,A,Z,F,C,B
168,2803500,Lagarto,28,SE,17,F,0.0,2,1,3,0,1,1,1,1,1,1,476.1,357.4,425.6,455.4,1,1.0,420.0,B,B,3,C,A,A,Z,F,C,A
169,3550308,São Paulo,35,SP,17,F,0.0,3,1,2,0,3,0,1,1,1,1,384.8,498.8,568.9,429.1,1,1.0,640.0,D,G,5,K,B,A,Z,F,B,D
170,2312908,Sobral,23,CE,21,F,0.0,2,1,1,3,1,0,1,1,1,1,549.0,642.2,580.0,666.9,0,1.0,940.0,C,C,2,B,B,B,C,C,A,A
171,1200401,Rio Branco,12,AC,20,F,0.0,3,1,2,0,2,0,1,1,1,1,473.8,478.7,479.5,504.4,1,1.0,520.0,A,A,2,B,A,C,D,E,B,A
172,3106200,Belo Horizonte,31,MG,18,F,0.0,3,1,2,0,2,0,1,1,1,1,445.0,475.6,506.6,379.5,0,1.0,480.0,C,D,3,C,B,A,Z,F,B,A
173,2312908,Sobral,23,CE,22,M,0.0,3,1,1,4,1,0,1,1,1,1,515.8,595.9,549.9,563.3,1,1.0,540.0,C,D,4,D,B,B,F,E,A,A
174,3550308,São Paulo,35,SP,22,F,0.0,1,1,1,5,1,0,1,1,1,1,390.6,592.3,616.1,448.6,1,1.0,520.0,D,E,1,E,B,B,G,C,A,A
175,4115457,Marquinho,41,PR,17,M,0.0,1,1,2,0,2,0,1,1,1,1,446.0,406.2,515.0,422.5,1,1.0,560.0,H,G,4,C,B,A,Z,F,B,A
176,2906873,Capim Grosso,29,BA,17,F,0.0,2,1,3,0,1,1,1,1,1,1,456.1,493.1,505.8,355.0,0,1.0,500.0,H,C,4,B,A,A,Z,F,C,A
177,3550308,São Paulo,35,SP,20,M,0.0,3,1,1,1,1,0,1,1,1,1,482.1,501.8,390.5,621.6,1,1.0,460.0,B,E,2,C,B,B,C,E,A,A
178,4209805,Leoberto Leal,42,SC,17,F,0.0,1,1,2,0,2,0,1,1,1,1,369.3,466.2,396.7,364.8,0,1.0,460.0,C,C,3,B,A,C,E,A,B,A
179,1501709,Bragança,15,PA,15,M,0.0,3,1,3,0,1,1,1,1,1,1,398.1,513.8,545.0,450.9,1,1.0,480.0,E,E,4,C,A,A,Z,F,C,A
180,2104057,Estreito,21,MA,18,F,0.0,2,1,1,1,1,0,1,1,1,1,558.5,593.5,618.9,422.7,0,1.0,800.0,B,E,4,G,B,B,D,C,A,A
181,2111300,São Luís,21,MA,32,F,0.0,2,1,1,10,1,0,1,1,1,1,437.0,454.1,478.1,372.1,1,1.0,440.0,C,E,7,B,B,B,M,E,A,A
182,4106902,Curitiba,41,PR,18,F,0.0,1,1,2,0,2,0,1,1,1,1,444.6,501.3,484.5,434.3,1,1.0,520.0,E,E,5,E,A,C,E,B,B,A
183,2105302,Imperatriz,21,MA,19,M,0.0,3,1,1,2,1,0,1,1,1,1,408.0,492.9,456.6,514.3,0,1.0,460.0,E,E,4,C,B,C,D,A,A,A
184,2306603,Itatira,23,CE,22,F,0.0,3,1,2,0,2,0,1,1,1,1,397.1,525.5,527.4,471.6,1,1.0,300.0,B,B,4,B,A,A,Z,F,B,A
185,2302107,Baturité,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,505.2,527.0,485.4,444.6,1,1.0,680.0,B,B,11,B,A,A,Z,F,B,A
186,2927408,Salvador,29,BA,21,F,0.0,2,1,1,1,1,0,1,1,1,1,439.7,509.7,485.4,362.1,1,1.0,320.0,D,D,4,B,A,B,H,A,A,A
187,2101202,Bacabal,21,MA,17,F,0.0,0,1,2,0,2,0,1,1,1,1,444.2,530.7,522.6,396.7,1,1.0,580.0,B,A,6,B,A,A,Z,F,B,A
188,2101400,Balsas,21,MA,17,M,0.0,3,1,3,0,1,1,1,1,1,1,436.1,560.4,358.4,529.5,0,1.0,180.0,E,E,6,C,B,B,B,B,C,A
189,5300108,Brasília,53,DF,18,F,0.0,1,1,2,0,2,0,1,1,1,1,476.8,430.8,506.7,388.0,1,1.0,520.0,B,C,3,B,A,C,D,B,B,A
190,5103403,Cuiabá,51,MT,18,M,0.0,1,1,2,0,2,0,1,1,1,1,546.9,561.8,559.9,484.4,0,1.0,520.0,C,E,2,E,B,A,Z,F,B,A
191,1716208,Paranã,17,TO,21,M,0.0,3,1,2,0,2,0,1,1,1,1,377.7,502.1,466.8,362.8,1,1.0,480.0,H,H,4,A,A,A,Z,F,B,A
192,5208707,Goiânia,52,GO,18,M,0.0,3,1,1,1,1,0,1,1,1,1,462.4,629.8,600.1,574.3,0,1.0,620.0,E,D,5,F,B,B,B,E,A,A
193,2301505,Arneiroz,23,CE,19,F,0.0,2,1,1,1,1,0,1,1,1,1,446.2,462.1,410.2,487.9,1,1.0,420.0,B,B,5,B,A,A,Z,F,A,A
194,1501402,Belém,15,PA,39,M,0.0,1,1,1,10,1,0,1,1,1,1,511.0,622.1,559.8,550.0,1,1.0,640.0,E,E,6,F,B,B,F,E,A,A
195,3552205,Sorocaba,35,SP,17,M,0.0,2,1,2,0,2,0,1,1,1,1,541.2,600.2,606.9,570.2,0,1.0,640.0,B,D,2,C,B,B,D,E,B,A
196,5008008,Terenos,50,MS,19,F,0.0,3,1,1,2,1,0,1,1,1,1,438.9,575.6,474.0,427.6,1,1.0,580.0,B,B,5,D,B,C,F,D,A,A
197,3525508,Joanópolis,35,SP,20,F,0.0,2,1,1,2,1,0,1,1,1,1,515.9,555.0,540.5,524.1,0,1.0,480.0,H,G,1,B,B,C,F,C,A,A
198,1302603,Manaus,13,AM,18,F,0.0,3,1,2,0,2,0,1,1,1,1,419.6,494.4,462.4,419.1,0,1.0,560.0,E,F,4,D,B,A,Z,F,B,A
199,3304557,Rio de Janeiro,33,RJ,18,M,0.0,1,2,1,1,1,0,1,1,1,1,446.2,498.6,425.1,407.7,0,1.0,520.0,E,G,2,C,B,A,Z,F,A,E
200,3105608,Barbacena,31,MG,19,F,0.0,1,1,1,2,1,0,1,1,1,1,519.8,545.6,519.7,488.5,1,1.0,600.0,C,E,4,B,B,B,E,A,A,A
201,1400100,Boa Vista,14,RR,23,F,0.0,3,1,1,3,1,0,1,1,1,1,447.3,474.8,396.7,445.3,1,1.0,300.0,B,E,5,C,A,B,F,C,A,A
202,3127107,Frutal,31,MG,28,F,1.0,1,1,1,10,1,0,1,1,1,1,380.8,585.3,487.0,593.4,1,1.0,460.0,C,E,2,B,B,B,E,A,A,A
203,3552205,Sorocaba,35,SP,18,M,0.0,3,1,2,0,2,0,1,1,1,1,419.7,575.1,582.3,455.7,0,1.0,540.0,C,D,3,D,B,A,Z,F,B,A
204,3519709,Ibiúna,35,SP,18,F,0.0,1,1,1,1,1,0,1,1,1,1,467.9,595.2,540.2,367.9,1,1.0,560.0,C,C,4,F,B,A,Z,F,A,A
205,2310704,Pentecoste,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,413.0,486.9,522.9,519.8,1,1.0,520.0,B,B,6,C,B,A,Z,F,B,A
206,2804805,Nossa Senhora do Socorro,28,SE,22,M,0.0,1,1,1,2,1,0,1,1,1,1,617.8,701.1,630.8,688.9,1,1.0,700.0,F,D,4,B,B,A,Z,F,A,A
207,3304557,Rio de Janeiro,33,RJ,20,F,0.0,1,1,1,1,1,0,1,1,1,1,401.2,660.7,588.1,623.1,0,1.0,640.0,E,D,2,D,B,A,Z,F,A,A
208,2111300,São Luís,21,MA,25,F,0.0,3,1,1,7,1,0,1,1,1,1,453.9,560.6,523.1,374.4,1,1.0,540.0,B,A,2,B,A,B,E,E,A,A
209,3302700,Maricá,33,RJ,21,M,0.0,1,1,1,3,1,0,1,1,1,1,452.5,551.5,534.5,403.4,1,1.0,520.0,E,E,4,D,B,C,G,B,A,D
210,2111201,São José de Ribamar,21,MA,20,F,0.0,3,1,1,2,1,0,1,1,1,1,470.2,547.0,564.2,553.8,1,1.0,460.0,C,E,4,C,B,C,G,D,A,A
211,3549805,São José do Rio Preto,35,SP,17,F,0.0,3,1,2,0,2,0,1,1,1,1,415.6,484.0,503.5,491.1,1,1.0,420.0,E,E,6,C,B,C,C,C,B,A
212,3205309,Vitória,32,ES,57,M,0.0,1,1,1,10,1,0,1,1,1,1,400.0,680.7,595.4,580.7,0,1.0,480.0,F,F,1,O,B,B,J,D,A,D
213,2910800,Feira de Santana,29,BA,27,F,1.0,3,1,1,6,1,0,1,1,1,1,475.5,552.5,522.9,342.5,1,1.0,500.0,B,B,2,C,B,C,D,D,A,A
214,5211909,Jataí,52,GO,17,F,0.0,1,1,2,0,2,0,1,1,1,1,422.3,542.3,571.1,547.0,0,1.0,580.0,B,E,4,C,A,A,Z,F,B,A
215,4108403,Francisco Beltrão,41,PR,17,M,0.0,2,1,2,0,2,0,1,1,1,1,467.2,536.1,514.5,425.7,0,4.0,0.0,E,E,4,B,B,C,C,A,B,A
216,2307650,Maracanaú,23,CE,19,M,-1.0,0,1,3,0,1,0,1,1,1,1,472.2,442.1,437.2,408.3,1,1.0,380.0,H,H,3,B,B,A,Z,F,C,A
217,3131307,Ipatinga,31,MG,17,M,0.0,0,1,2,0,2,0,1,1,1,1,462.4,595.8,545.7,476.6,0,1.0,560.0,E,E,4,H,A,A,Z,F,B,A
218,3549805,São José do Rio Preto,35,SP,18,F,0.0,1,1,1,1,1,0,1,1,1,1,714.6,695.1,665.8,808.0,0,1.0,860.0,F,F,5,N,B,A,Z,F,A,D
219,3503109,Arandu,35,SP,20,F,0.0,1,1,1,3,1,0,1,1,1,1,475.9,574.7,502.6,541.3,0,1.0,640.0,C,D,6,F,B,B,G,B,A,A
220,3302502,Magé,33,RJ,33,M,0.0,3,1,1,10,1,0,1,1,1,1,538.9,696.2,664.3,513.8,1,1.0,780.0,B,B,1,C,B,C,F,B,A,A
221,5300108,Brasília,53,DF,18,F,0.0,0,1,1,1,1,0,1,1,1,1,538.5,521.6,528.4,466.2,1,1.0,560.0,A,B,5,B,A,A,Z,F,A,A
222,5003702,Dourados,50,MS,40,F,1.0,1,1,1,10,1,0,1,1,1,1,458.2,606.9,595.9,501.9,1,1.0,560.0,H,A,4,G,B,B,F,C,A,A
223,2914000,Ipirá,29,BA,16,F,0.0,1,1,3,0,1,1,1,1,1,1,385.4,585.4,476.5,510.3,0,1.0,540.0,B,B,4,B,A,A,Z,F,C,A
224,3120904,Curvelo,31,MG,17,M,0.0,3,2,2,0,2,0,1,1,1,1,404.2,481.8,449.3,469.3,0,1.0,360.0,H,H,3,B,A,A,Z,F,B,A
225,2304202,Crato,23,CE,23,F,0.0,3,1,1,4,1,0,1,1,1,1,438.8,528.8,512.4,451.6,0,1.0,560.0,F,F,5,C,B,C,H,A,A,E
226,3556206,Valinhos,35,SP,21,M,0.0,1,1,1,2,1,0,1,1,1,1,406.5,377.4,438.8,400.2,1,1.0,440.0,A,C,5,C,B,C,F,D,A,A
227,1500800,Ananindeua,15,PA,18,F,0.0,3,1,1,1,1,0,1,1,1,1,456.0,588.4,499.0,347.8,1,1.0,900.0,H,E,6,B,A,A,Z,F,A,A
228,3161106,São Francisco,31,MG,18,F,0.0,4,1,2,0,2,0,1,1,1,1,555.1,584.5,575.8,568.3,0,1.0,600.0,H,E,3,B,B,A,Z,F,B,A
229,3518701,Guarujá,35,SP,49,F,-1.0,1,1,1,10,1,0,1,1,1,1,467.2,507.8,558.5,393.6,0,1.0,420.0,B,C,2,D,B,C,A,E,A,A
230,3205002,Serra,32,ES,16,F,0.0,1,1,3,0,1,1,1,1,1,1,425.0,614.1,593.0,580.2,1,1.0,600.0,E,F,3,M,B,A,Z,F,C,D
231,2304707,Granja,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,503.1,447.0,429.6,499.5,1,1.0,120.0,C,C,6,B,A,A,Z,F,B,A
232,5214051,Mundo Novo,52,GO,17,M,0.0,3,1,3,0,1,1,1,1,1,1,382.3,501.3,437.9,364.3,1,1.0,560.0,E,B,3,B,A,A,Z,F,C,A
233,5100201,Água Boa,51,MT,48,F,0.0,1,1,4,0,1,0,1,1,1,1,426.6,496.6,507.8,388.7,1,1.0,200.0,A,B,2,C,A,C,E,D,D,A
234,4306734,Doutor Maurício Cardoso,43,RS,16,F,0.0,1,1,3,0,1,1,1,1,1,1,557.8,560.9,596.9,515.5,0,1.0,500.0,B,C,4,B,B,A,Z,F,C,A
235,2307304,Juazeiro do Norte,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,579.7,502.4,556.7,488.8,0,1.0,560.0,D,C,4,B,A,A,Z,F,B,A
236,1504422,Marituba,15,PA,27,F,-1.0,3,1,1,6,1,0,1,1,1,1,421.9,545.8,559.7,496.4,0,1.0,640.0,B,C,8,D,A,C,B,E,A,A
237,2504009,Campina Grande,25,PB,18,F,0.0,1,1,2,0,2,0,1,1,1,1,382.7,528.7,526.6,471.3,1,1.0,560.0,C,C,4,B,B,A,Z,F,B,A
238,2502805,Brejo do Cruz,25,PB,19,M,0.0,3,1,1,2,1,0,1,1,1,1,482.1,508.7,504.6,338.8,1,1.0,520.0,E,G,3,F,B,C,D,C,A,A
239,4320107,Sarandi,43,RS,20,M,0.0,1,1,1,3,1,0,1,1,1,1,527.8,579.8,522.5,571.9,1,1.0,640.0,E,E,4,H,B,B,D,D,A,A
240,4315602,Rio Grande,43,RS,27,M,0.0,1,1,1,5,1,0,1,1,1,1,418.2,419.4,545.9,430.5,1,1.0,360.0,E,E,6,G,B,C,F,E,A,A
241,1708205,Formoso do Araguaia,17,TO,15,M,0.0,3,1,3,0,1,1,1,1,1,1,381.8,535.3,450.9,461.2,0,1.0,440.0,E,E,3,C,A,A,Z,F,C,A
242,4127502,Tibagi,41,PR,17,F,0.0,1,1,2,0,2,0,1,1,1,1,506.2,507.7,502.9,459.0,1,1.0,560.0,B,B,5,C,B,A,Z,F,B,A
243,1200401,Rio Branco,12,AC,24,M,0.0,3,1,3,0,1,0,1,1,1,1,411.1,484.8,447.3,477.6,1,1.0,360.0,F,H,4,B,A,A,Z,F,C,A
244,2310852,Pindoretama,23,CE,15,F,0.0,2,1,3,0,1,1,1,1,1,1,445.8,417.6,489.1,493.1,1,1.0,420.0,H,H,4,A,A,A,Z,F,C,A
245,3202405,Guarapari,32,ES,21,F,1.0,4,1,2,0,2,0,1,1,1,1,450.3,572.1,568.2,444.3,0,1.0,640.0,C,C,5,B,B,A,Z,F,B,A
246,2402006,Caicó,24,RN,32,F,0.0,1,1,1,7,1,0,1,1,1,1,411.7,357.2,437.7,347.2,1,1.0,320.0,B,E,8,B,A,C,F,D,A,A
247,3550308,São Paulo,35,SP,17,F,0.0,2,1,2,0,2,0,1,1,1,1,455.8,587.9,602.7,417.8,0,1.0,640.0,C,E,8,D,B,C,D,B,B,A
248,2300754,Amontada,23,CE,16,M,0.0,3,1,3,0,1,1,1,1,1,1,429.8,495.7,539.2,563.7,1,1.0,520.0,B,C,5,B,A,A,Z,F,C,A
249,3509007,Caieiras,35,SP,17,M,0.0,3,1,2,0,2,0,1,1,1,1,556.2,635.7,554.7,700.5,0,1.0,720.0,E,C,4,D,B,A,Z,F,B,A
250,2512101,Pombal,25,PB,29,M,0.0,3,1,1,9,1,0,1,1,1,1,427.9,610.4,573.1,456.1,1,1.0,580.0,B,A,5,B,B,A,Z,F,A,A
251,2305233,Horizonte,23,CE,18,M,0.0,1,1,2,0,2,0,1,1,1,1,537.2,476.8,474.8,378.4,1,1.0,440.0,C,D,3,B,A,A,Z,F,B,A
252,3144805,Nova Lima,31,MG,18,M,0.0,1,1,3,0,1,0,1,1,1,1,431.2,607.0,484.7,571.7,0,1.0,620.0,G,G,4,Q,B,A,Z,F,C,D
253,2304400,Fortaleza,23,CE,14,M,0.0,3,1,3,0,1,1,1,1,1,1,481.7,589.7,562.0,615.3,0,1.0,520.0,E,C,4,B,B,A,Z,F,C,A
254,2507309,Jacaraú,25,PB,21,M,1.0,3,1,1,4,1,0,1,1,1,1,592.4,640.2,559.2,454.0,0,1.0,540.0,B,B,4,B,A,B,G,E,A,A
255,2704302,Maceió,27,AL,16,F,0.0,1,1,2,0,2,0,1,1,1,1,460.3,561.9,563.7,471.4,0,1.0,440.0,E,E,6,F,B,A,Z,F,B,A
256,2607901,Jaboatão dos Guararapes,26,PE,17,M,0.0,5,2,2,0,2,0,1,1,1,1,573.5,591.4,489.1,502.5,0,1.0,700.0,C,D,3,B,B,A,Z,F,B,A
257,2611606,Recife,26,PE,28,F,0.0,3,1,1,10,1,0,1,1,1,1,453.1,495.5,525.0,337.8,0,1.0,600.0,A,B,5,C,B,B,D,A,A,A
258,2600054,Abreu e Lima,26,PE,16,F,0.0,3,1,2,0,2,0,1,1,1,1,366.9,517.3,456.0,421.4,0,1.0,660.0,D,D,4,B,B,A,Z,F,B,A
259,2111300,São Luís,21,MA,18,F,0.0,1,1,1,1,1,0,1,1,1,1,626.2,622.5,546.7,468.8,1,1.0,940.0,E,E,3,E,B,A,Z,F,A,D
260,3118601,Contagem,31,MG,27,M,0.0,1,1,1,9,1,0,1,1,1,1,547.7,618.7,589.1,618.3,0,1.0,620.0,E,E,3,G,B,B,I,A,A,A
261,4209102,Joinville,42,SC,16,F,0.0,1,2,3,0,1,1,1,1,1,1,537.6,572.3,566.8,625.6,0,1.0,400.0,D,E,4,E,B,A,Z,F,C,D
262,3511300,Cedral,35,SP,17,F,0.0,1,1,2,0,2,0,1,1,1,1,484.8,545.6,615.0,538.5,0,1.0,600.0,H,D,3,I,B,A,Z,F,B,A
263,5002704,Campo Grande,50,MS,37,F,1.0,3,1,1,5,1,0,1,1,1,1,376.3,504.0,519.8,374.3,1,1.0,440.0,B,B,4,D,B,A,Z,F,A,A
264,4106902,Curitiba,41,PR,17,M,0.0,2,1,2,0,2,0,1,1,1,1,483.7,537.8,545.5,651.0,0,1.0,520.0,E,B,4,E,B,A,Z,F,B,A
265,2304400,Fortaleza,23,CE,20,M,0.0,0,1,4,0,1,0,1,1,1,1,397.8,585.2,600.0,428.9,0,1.0,660.0,B,D,3,B,B,B,D,D,D,A
266,5220454,Senador Canedo,52,GO,18,M,0.0,1,1,1,1,1,0,1,1,1,1,445.4,539.7,496.5,632.8,1,1.0,360.0,E,E,4,D,B,C,E,B,A,A
267,2304400,Fortaleza,23,CE,16,M,0.0,3,1,3,0,1,1,1,1,1,1,470.6,433.2,591.7,580.0,0,1.0,700.0,D,D,3,B,A,A,Z,F,C,A
268,5300108,Brasília,53,DF,18,F,0.0,1,1,2,0,2,0,1,1,1,1,506.8,442.3,477.5,441.2,1,1.0,620.0,F,F,2,N,B,C,E,B,B,A
269,2304400,Fortaleza,23,CE,36,M,1.0,3,1,3,0,1,0,1,1,1,1,393.8,410.2,501.8,446.3,1,6.0,0.0,D,D,4,B,A,C,G,D,A,A
270,1501808,Breves,15,PA,28,F,0.0,5,1,1,8,1,0,1,1,1,1,482.1,536.6,543.0,466.5,1,1.0,500.0,B,B,8,B,A,B,D,C,A,A
271,3170800,Várzea da Palma,31,MG,22,M,0.0,2,1,1,5,1,0,1,1,1,1,415.9,465.6,391.6,478.6,1,1.0,420.0,D,D,4,C,A,B,B,D,A,C
272,3106200,Belo Horizonte,31,MG,17,F,0.0,1,1,2,0,2,0,1,1,1,1,363.7,438.0,372.7,385.8,0,1.0,440.0,E,E,7,B,A,A,Z,F,B,A
273,1507953,Tailândia,15,PA,24,M,0.0,3,1,1,7,1,0,1,1,1,1,555.2,535.2,524.0,585.2,1,1.0,660.0,B,C,4,E,B,C,C,E,A,A
274,2408102,Natal,24,RN,20,M,0.0,3,1,1,3,1,0,1,1,1,1,391.7,525.3,558.2,526.1,0,1.0,400.0,B,C,4,C,B,C,G,D,A,A
275,1501402,Belém,15,PA,16,F,0.0,3,1,2,0,2,0,1,1,1,1,466.1,563.9,553.4,575.5,1,1.0,580.0,D,E,5,C,B,A,Z,F,B,A
276,3511102,Catanduva,35,SP,16,M,0.0,1,1,3,0,1,1,1,1,1,1,589.6,661.6,634.6,563.8,0,1.0,600.0,E,B,4,D,B,A,Z,F,C,D
277,3550308,São Paulo,35,SP,17,F,0.0,2,1,2,0,2,0,1,1,1,1,394.1,589.9,572.9,483.7,0,1.0,800.0,D,E,4,G,B,A,Z,F,B,A
278,3304557,Rio de Janeiro,33,RJ,19,M,0.0,1,1,1,1,1,0,1,1,1,1,533.0,647.6,565.8,549.2,0,1.0,680.0,E,E,2,C,B,A,Z,F,A,A
279,4100400,Almirante Tamandaré,41,PR,17,M,0.0,3,1,2,0,2,0,1,1,1,1,619.8,375.4,462.6,669.2,0,1.0,480.0,E,G,4,L,B,A,Z,F,B,A
280,2304400,Fortaleza,23,CE,19,F,0.0,1,1,1,2,1,0,1,1,1,1,535.5,607.5,553.9,471.5,0,1.0,700.0,E,F,4,G,B,A,Z,F,A,E
281,3550100,São Manuel,35,SP,18,F,0.0,1,1,2,0,2,0,1,1,1,1,452.6,490.6,585.0,371.4,1,1.0,540.0,C,D,5,D,B,B,C,C,B,A
282,2304400,Fortaleza,23,CE,18,F,0.0,3,1,2,0,2,0,1,1,1,1,485.5,476.7,466.8,382.3,1,1.0,460.0,D,D,4,B,A,A,Z,F,B,A
283,2412005,São Gonçalo do Amarante,24,RN,18,F,0.0,3,1,4,0,1,0,1,1,1,1,536.8,561.3,563.0,552.3,0,1.0,660.0,C,G,17,B,B,A,Z,F,D,A
284,2201101,Avelino Lopes,22,PI,17,M,0.0,2,1,2,0,2,0,1,1,1,1,574.2,506.3,520.0,534.5,1,1.0,500.0,E,C,4,B,B,B,D,D,B,A
285,3538709,Piracicaba,35,SP,17,M,0.0,1,1,2,0,2,0,1,1,1,1,434.8,422.4,531.2,559.2,0,1.0,500.0,C,E,3,C,A,C,D,B,B,A
286,1702109,Araguaína,17,TO,20,F,0.0,3,1,2,0,2,0,1,1,1,1,464.2,518.3,510.4,380.8,0,1.0,520.0,C,E,6,C,B,A,Z,F,B,A
287,3135803,Jequitinhonha,31,MG,20,F,0.0,2,1,1,3,1,0,1,1,1,1,456.8,533.2,519.3,473.9,0,1.0,680.0,E,G,5,E,B,A,Z,F,A,E
288,3304557,Rio de Janeiro,33,RJ,21,F,0.0,3,1,1,2,1,0,1,1,1,1,470.2,528.8,481.4,394.5,1,1.0,700.0,C,E,4,B,A,A,Z,F,A,A
